timestamp,date,stamp,code,match_no,bs_flag,bid_order_no,ask_order_no,match_price,match_volume,match_amount
2026-03-31 09:16:28.190,20260331,91628190,000009.SZ,273965,-1,155175,0,0.0,1100,0.0
2026-03-31 09:16:32.030,20260331,91632030,000009.SZ,275081,-1,0,270905,0.0,200,0.0
2026-03-31 09:17:12.790,20260331,91712790,000009.SZ,288072,-1,0,285508,0.0,1200,0.0
2026-03-31 09:17:21.520,20260331,91721520,000009.SZ,291025,-1,176119,0,0.0,2500,0.0
2026-03-31 09:18:14.460,20260331,91814460,000009.SZ,309378,-1,0,306908,0.0,256800,0.0
2026-03-31 09:18:21.630,20260331,91821630,000009.SZ,312054,-1,278636,0,0.0,300,0.0
2026-03-31 09:18:30.730,20260331,91830730,000009.SZ,315505,-1,264530,0,0.0,4900,0.0
2026-03-31 09:18:44.410,20260331,91844410,000009.SZ,320746,-1,0,307448,0.0,500,0.0
2026-03-31 09:18:52.630,20260331,91852630,000009.SZ,324012,-1,207295,0,0.0,1000,0.0
2026-03-31 09:19:07.250,20260331,91907250,000009.SZ,329925,-1,255688,0,0.0,300,0.0
2026-03-31 09:19:31.630,20260331,91931630,000009.SZ,339902,-1,0,155629,0.0,2000,0.0
2026-03-31 09:19:59.870,20260331,91959870,000009.SZ,350963,-1,0,348118,0.0,1000,0.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530096,1,518448,260203,9.0,200,1800.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530097,1,518448,281384,9.0,200,1800.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530098,1,518448,386038,9.0,200,1800.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530099,2,117168,386038,9.0,1800,16200.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530100,2,117168,517751,9.0,3200,28800.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530101,2,382393,517751,9.0,500,4500.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530102,2,505081,517751,9.0,2300,20700.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530103,2,505725,517751,9.0,600,5400.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530104,1,505725,159720,9.0,100,900.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530105,1,505725,351105,9.0,100,900.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530106,1,505725,351147,9.0,100,900.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530107,1,505725,353043,9.0,100,900.0
2026-03-31 09:25:00.000,20260331,92500000,000009.SZ,530108,2,505725,505819,9.0,400,3600.0
