timestamp,date,stamp,code,match_no,bs_flag,bid_order_no,ask_order_no,match_price,match_volume,match_amount
2026-03-25 09:15:00.800,20260325,91500800,000009.SZ,129426,-1,37403,0,0.0,100,0.0
2026-03-25 09:15:04.580,20260325,91504580,000009.SZ,218408,-1,0,211676,0.0,1000,0.0
2026-03-25 09:17:17.840,20260325,91717840,000009.SZ,254640,-1,0,228541,0.0,5600,0.0
2026-03-25 09:17:38.240,20260325,91738240,000009.SZ,260035,-1,226955,0,0.0,1500,0.0
2026-03-25 09:19:39.660,20260325,91939660,000009.SZ,297362,-1,0,253430,0.0,5800,0.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465565,1,140083,63809,8.76,100,876.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465566,2,140083,213306,8.76,300,2628.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465567,1,336904,213306,8.76,500,4380.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465568,1,457683,213306,8.76,800,7008.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465569,1,457683,225805,8.76,600,5256.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465570,1,457683,301182,8.76,400,3504.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465571,1,457683,313149,8.76,1000,8760.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465572,1,457683,443135,8.76,1200,10512.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465573,1,457683,304914,8.76,100,876.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465574,1,457683,379353,8.76,900,7884.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465575,1,457683,456140,8.76,700,6132.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465576,1,457683,214049,8.76,900,7884.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465577,1,250068,214049,8.76,100,876.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465578,1,250068,223585,8.76,100,876.0
2026-03-25 09:25:00.000,20260325,92500000,000009.SZ,465579,1,305165,223585,8.76,300,2628.0
