timestamp,date,stamp,code,match_no,bs_flag,bid_order_no,ask_order_no,match_price,match_volume,match_amount
2026-04-09 09:15:00.040,20260409,91500040,000009.SZ,4731,-1,4728,0,0.0,2000,0.0
2026-04-09 09:15:06.060,20260409,91506060,000009.SZ,272324,-1,0,272288,0.0,500,0.0
2026-04-09 09:15:06.860,20260409,91506860,000009.SZ,275322,-1,234203,0,0.0,400,0.0
2026-04-09 09:15:14.560,20260409,91514560,000009.SZ,279625,-1,275773,0,0.0,400,0.0
2026-04-09 09:16:17.380,20260409,91617380,000009.SZ,294951,-1,0,199632,0.0,3700,0.0
2026-04-09 09:17:30.690,20260409,91730690,000009.SZ,318295,-1,0,288182,0.0,5000,0.0
2026-04-09 09:17:58.690,20260409,91758690,000009.SZ,328103,-1,306223,0,0.0,1600,0.0
2026-04-09 09:18:24.370,20260409,91824370,000009.SZ,337375,-1,92669,0,0.0,600,0.0
2026-04-09 09:19:48.700,20260409,91948700,000009.SZ,369885,-1,0,344820,0.0,1300,0.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563002,1,301674,162246,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563003,1,301674,187608,8.79,700,6153.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563004,1,301674,278615,8.79,1200,10548.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563005,1,301674,299505,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563006,2,301674,396147,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563007,2,301674,396933,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563008,2,301674,413135,8.79,1700,14943.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563009,2,301674,421076,8.79,200,1758.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563010,2,301674,484511,8.79,2000,17580.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563011,2,301674,329669,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563012,2,301674,374585,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563013,2,301674,374642,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563014,2,301674,537839,8.79,400,3516.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563015,2,306859,559651,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563016,2,535678,559651,8.79,600,5274.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563017,2,536722,559651,8.79,600,5274.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563018,2,539845,559651,8.79,600,5274.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563019,2,540625,559651,8.79,400,3516.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563020,1,540625,468292,8.79,200,1758.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563021,1,549521,468292,8.79,600,5274.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563022,1,552219,468292,8.79,600,5274.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563023,1,550772,468292,8.79,200,1758.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563024,1,541542,468292,8.79,600,5274.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563025,2,375454,468292,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563026,1,558106,468292,8.79,1700,14943.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563027,1,552046,468292,8.79,1000,8790.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563028,1,552046,534914,8.79,300,2637.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563029,1,552046,544928,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563030,1,552046,472750,8.79,900,7911.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563031,1,552046,500231,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563032,1,553647,500231,8.79,1100,9669.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563033,1,543191,500231,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563034,2,209295,500231,8.79,2000,17580.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563035,2,103906,500231,8.79,400,3516.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563036,2,115045,500231,8.79,200,1758.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563037,2,145657,500231,8.79,200,1758.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563038,2,202465,500231,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563039,2,214099,500231,8.79,1200,10548.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563040,2,281453,500231,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563041,2,374963,500231,8.79,200,1758.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563042,2,374963,560096,8.79,1100,9669.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563043,2,374963,394750,8.79,1100,9669.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563044,1,559492,394750,8.79,5600,49224.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563045,1,470568,394750,8.79,300,2637.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563046,1,545926,394750,8.79,1300,11427.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563047,1,545928,394750,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563048,1,545931,394750,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563049,1,545932,394750,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563050,2,300006,394750,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563051,2,329511,484436,8.79,600,5274.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563052,2,397553,484436,8.79,1800,15822.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563053,2,449676,484436,8.79,800,7032.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563054,2,457420,484436,8.79,100,879.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563055,2,331839,484436,8.79,5000,43950.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563056,1,493482,484436,8.79,800,7032.0
2026-04-09 09:25:00.000,20260409,92500000,000009.SZ,563057,1,531845,484436,8.79,1000,8790.0
2026-04-09 09:30:00.050,20260409,93000050,000009.SZ,677225,2,301683,677224,8.78,400,3512.0
2026-04-09 09:30:00.050,20260409,93000050,000009.SZ,678071,1,678070,484436,8.79,1700,14943.0
2026-04-09 09:30:00.050,20260409,93000050,000009.SZ,678072,1,678070,502849,8.79,200,1758.0
2026-04-09 09:30:00.050,20260409,93000050,000009.SZ,681869,2,301683,681868,8.78,100,878.0
2026-04-09 09:30:00.050,20260409,93000050,000009.SZ,681870,2,324046,681868,8.78,500,4390.0
2026-04-09 09:30:00.060,20260409,93000060,000009.SZ,686024,2,324046,686023,8.78,500,4390.0
2026-04-09 09:30:00.090,20260409,93000090,000009.SZ,705323,1,705322,686023,8.78,100,878.0
2026-04-09 09:30:00.090,20260409,93000090,000009.SZ,705931,-1,0,352256,0.0,35400,0.0
2026-04-09 09:30:00.090,20260409,93000090,000009.SZ,706913,1,706912,502849,8.79,300,2637.0
2026-04-09 09:30:00.100,20260409,93000100,000009.SZ,709072,2,705322,709071,8.78,400,3512.0
2026-04-09 09:30:00.170,20260409,93000170,000009.SZ,752015,2,107074,752014,8.76,500,4380.0
2026-04-09 09:30:00.180,20260409,93000180,000009.SZ,757807,-1,337185,0,0.0,1700,0.0
2026-04-09 09:30:00.310,20260409,93000310,000009.SZ,804747,-1,0,444533,0.0,10000,0.0
2026-04-09 09:30:00.330,20260409,93000330,000009.SZ,808172,1,808171,754252,8.77,100,877.0
