timestamp,date,stamp,code,match_no,bs_flag,bid_order_no,ask_order_no,match_price,match_volume,match_amount
2026-03-24 09:15:00.640,20260324,91500640,000009.SZ,96328,-1,96327,0,0.0,1000,0.0
2026-03-24 09:15:00.660,20260324,91500660,000009.SZ,97786,-1,77262,0,0.0,100,0.0
2026-03-24 09:15:00.940,20260324,91500940,000009.SZ,115224,-1,114768,0,0.0,8000,0.0
2026-03-24 09:15:01.280,20260324,91501280,000009.SZ,128283,-1,128282,0,0.0,500,0.0
2026-03-24 09:15:01.480,20260324,91501480,000009.SZ,134729,-1,0,134728,0.0,600,0.0
2026-03-24 09:15:01.560,20260324,91501560,000009.SZ,136888,-1,0,94684,0.0,5500,0.0
2026-03-24 09:15:02.140,20260324,91502140,000009.SZ,154206,-1,0,68357,0.0,2000,0.0
2026-03-24 09:15:02.810,20260324,91502810,000009.SZ,161719,-1,145235,0,0.0,2000,0.0
2026-03-24 09:15:40.260,20260324,91540260,000009.SZ,179893,-1,0,52112,0.0,20000,0.0
2026-03-24 09:16:05.070,20260324,91605070,000009.SZ,184870,-1,175179,0,0.0,11600,0.0
2026-03-24 09:16:11.080,20260324,91611080,000009.SZ,186142,-1,178071,0,0.0,300,0.0
2026-03-24 09:16:31.030,20260324,91631030,000009.SZ,190405,-1,179179,0,0.0,100,0.0
2026-03-24 09:16:31.030,20260324,91631030,000009.SZ,190406,-1,179178,0,0.0,100,0.0
2026-03-24 09:16:31.030,20260324,91631030,000009.SZ,190409,-1,179185,0,0.0,100,0.0
2026-03-24 09:16:31.040,20260324,91631040,000009.SZ,190411,-1,179184,0,0.0,100,0.0
2026-03-24 09:16:36.930,20260324,91636930,000009.SZ,191774,-1,60202,0,0.0,1900,0.0
2026-03-24 09:16:52.250,20260324,91652250,000009.SZ,195322,-1,0,114021,0.0,200,0.0
2026-03-24 09:17:54.610,20260324,91754610,000009.SZ,212254,-1,206378,0,0.0,20000,0.0
2026-03-24 09:17:56.270,20260324,91756270,000009.SZ,212728,-1,0,77258,0.0,600,0.0
2026-03-24 09:17:57.820,20260324,91757820,000009.SZ,213187,-1,0,201679,0.0,500,0.0
2026-03-24 09:18:23.400,20260324,91823400,000009.SZ,220532,-1,69707,0,0.0,11700,0.0
2026-03-24 09:18:27.160,20260324,91827160,000009.SZ,221675,-1,197580,0,0.0,3300,0.0
2026-03-24 09:18:55.500,20260324,91855500,000009.SZ,230033,-1,202002,0,0.0,600,0.0
2026-03-24 09:19:07.800,20260324,91907800,000009.SZ,233951,-1,171489,0,0.0,72000,0.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409255,1,327121,183259,8.7,2300,20010.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409256,1,327121,190880,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409257,1,327121,324537,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409258,1,395105,324537,8.7,200,1740.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409259,1,396499,324537,8.7,300,2610.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409260,1,396883,324537,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409261,1,397145,324537,8.7,200,1740.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409262,1,401595,324537,8.7,500,4350.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409263,1,401595,331599,8.7,700,6090.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409264,1,401147,331599,8.7,200,1740.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409265,1,402147,331599,8.7,1600,13920.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409266,1,402096,331599,8.7,2100,18270.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409267,2,302048,331599,8.7,5400,46980.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409268,2,302048,388325,8.7,600,5220.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409269,1,408427,16708,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409270,1,408427,60871,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409271,1,408427,180270,8.7,500,4350.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409272,2,102653,180270,8.7,1200,10440.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409273,2,79264,180270,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409274,2,79264,269339,8.7,300,2610.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409275,2,79264,269340,8.7,500,4350.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409276,2,79264,269471,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409277,2,79264,270034,8.7,200,1740.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409278,1,408379,270204,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409279,1,408379,270230,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409280,1,408379,270358,8.7,300,2610.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409281,1,408379,270361,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409282,1,408379,270414,8.7,200,1740.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409283,1,408379,251136,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409284,1,408379,251148,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409285,1,408379,344481,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409286,1,408379,251819,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409287,1,408379,252511,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409288,1,408379,252569,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409289,1,408379,197422,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409290,1,408379,400172,8.7,2400,20880.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409291,1,408379,30650,8.7,1500,13050.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409292,1,408379,10862,8.7,900,7830.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409293,1,408467,10862,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409294,1,408467,36162,8.7,100,870.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409295,1,408467,124213,8.7,1200,10440.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409296,1,408467,1544,8.7,300,2610.0
2026-03-24 09:25:00.000,20260324,92500000,000009.SZ,409297,1,408467,390980,8.7,100,870.0
