timestamp,date,stamp,code,order_no,bs_flag,order_type,order_price,order_volume
2026-03-20 09:15:00.030,20260320,91500030,000009.SZ,1101,2,0,9.23,700
2026-03-20 09:15:00.040,20260320,91500040,000009.SZ,1872,2,0,9.8,3000
2026-03-20 09:15:00.040,20260320,91500040,000009.SZ,3281,1,0,8.8,600
2026-03-20 09:15:00.040,20260320,91500040,000009.SZ,3282,1,0,8.52,600
2026-03-20 09:15:00.040,20260320,91500040,000009.SZ,3312,1,0,8.2,700
2026-03-20 09:15:00.040,20260320,91500040,000009.SZ,3623,2,0,9.81,1000
2026-03-20 09:15:00.040,20260320,91500040,000009.SZ,4068,2,0,9.12,2100
2026-03-20 09:15:00.050,20260320,91500050,000009.SZ,5903,2,0,9.2,2400
2026-03-20 09:15:00.050,20260320,91500050,000009.SZ,5907,2,0,9.35,1200
2026-03-20 09:15:00.050,20260320,91500050,000009.SZ,6144,2,0,9.05,500
2026-03-20 09:15:00.050,20260320,91500050,000009.SZ,6851,2,0,9.15,3000
2026-03-20 09:15:00.050,20260320,91500050,000009.SZ,7540,2,0,9.12,300
2026-03-20 09:15:00.050,20260320,91500050,000009.SZ,7847,2,0,9.59,1000
2026-03-20 09:15:00.050,20260320,91500050,000009.SZ,8255,2,0,9.7,100
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,9023,2,0,9.33,2000
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,9681,2,0,9.8,22000
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,9712,1,0,8.66,3000
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,10806,1,0,8.3,100
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,11145,2,0,9.81,600
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,11506,2,0,9.8,1000
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,11507,2,0,9.6,1000
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,11508,2,0,9.73,1000
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,11619,1,0,8.75,500
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,11636,2,0,9.13,800
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,11663,2,0,9.05,400
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,11798,2,0,9.19,1500
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,11801,2,0,9.22,3000
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,12194,2,0,9.56,600
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,12214,1,0,8.82,100
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,12381,2,0,9.18,7500
2026-03-20 09:15:00.060,20260320,91500060,000009.SZ,12766,2,0,9.34,1000
2026-03-20 09:15:00.070,20260320,91500070,000009.SZ,12878,1,0,8.66,800
2026-03-20 09:15:00.070,20260320,91500070,000009.SZ,13492,2,0,9.23,500
2026-03-20 09:15:00.070,20260320,91500070,000009.SZ,14149,2,0,9.8,1900
